date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
2021-04-01,California,State,Mu,0.0,0.0,0.14285714285,0.0366703337
2021-04-01,California,State,Gamma,16.0,4.11,17.0,4.363769710304
2021-04-01,California,State,Other,78.0,20.05,100.57142857142,25.815914924826
2021-04-01,California,State,Total,389.0,100.0,389.57142857142,100.0
2021-04-01,California,State,Delta,1.0,0.26,0.42857142857,0.1100110011
2021-04-01,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-02,California,State,Delta,0.0,0.0,0.42857142857,0.10756543564
2021-04-02,California,State,Lambda,0.0,0.0,0.28571428571,0.071710290427
2021-04-02,California,State,Total,494.0,100.0,398.42857142857,100.0
2021-04-02,California,State,Gamma,35.0,7.09,19.28571428571,4.840444603801
2021-04-02,California,State,Epsilon,142.0,28.74,135.28571428571,33.954822517031
2021-04-02,California,State,Beta,4.0,0.81,3.71428571428,0.932233775547
2021-04-02,California,State,Other,119.0,24.09,99.28571428571,24.91932592327
2021-04-02,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-02,California,State,Mu,0.0,0.0,0.14285714285,0.035855145213
2021-04-02,California,State,Alpha,194.0,39.27,140.0,35.138042309071
2021-04-03,California,State,Beta,3.0,0.94,3.42857142857,0.864553314121
2021-04-03,California,State,Epsilon,104.0,32.6,129.57142857142,32.672910662824
2021-04-03,California,State,Alpha,119.0,37.3,143.85714285714,36.275216138329
2021-04-03,California,State,Mu,0.0,0.0,0.14285714285,0.036023054755
2021-04-03,California,State,Other,73.0,22.88,98.71428571428,24.891930835735
2021-04-03,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-03,California,State,Total,319.0,100.0,396.57142857142,100.0
2021-04-03,California,State,Lambda,0.0,0.0,0.28571428571,0.07204610951
2021-04-03,California,State,Delta,0.0,0.0,0.42857142857,0.108069164265
2021-04-03,California,State,Gamma,20.0,6.27,20.14285714285,5.079250720461
2021-04-04,California,State,Alpha,99.0,51.83,150.28571428571,37.841726618705
2021-04-04,California,State,Total,191.0,100.0,397.14285714285,100.0
2021-04-04,California,State,Epsilon,34.0,17.8,125.0,31.474820143885
2021-04-04,California,State,Beta,1.0,0.52,3.28571428571,0.827338129496
2021-04-04,California,State,Gamma,21.0,10.99,22.28571428571,5.611510791367
2021-04-04,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-04,California,State,Mu,0.0,0.0,0.14285714285,0.035971223022
2021-04-04,California,State,Delta,0.0,0.0,0.42857142857,0.107913669065
2021-04-04,California,State,Other,36.0,18.85,95.42857142857,24.028776978417
2021-04-04,California,State,Lambda,0.0,0.0,0.28571428571,0.071942446043
2021-04-05,California,State,Other,157.0,26.75,99.85714285714,23.954763536669
2021-04-05,California,State,Epsilon,173.0,29.47,129.57142857142,31.082933516107
2021-04-05,California,State,Lambda,0.0,0.0,0.28571428571,0.068540095956
2021-04-05,California,State,Delta,2.0,0.34,0.71428571428,0.17135023989
2021-04-05,California,State,Mu,0.0,0.0,0.14285714285,0.034270047978
2021-04-05,California,State,Total,587.0,100.0,416.85714285714,100.0
2021-04-05,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-05,California,State,Alpha,225.0,38.33,160.28571428571,38.450993831391
2021-04-05,California,State,Gamma,28.0,4.77,23.57142857142,5.654557916381
2021-04-05,California,State,Beta,2.0,0.34,2.42857142857,0.582590815627
2021-04-06,California,State,Other,140.0,27.18,100.57142857142,24.134384641755
2021-04-06,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-06,California,State,Lambda,1.0,0.19,0.14285714285,0.034281796366
2021-04-06,California,State,Total,515.0,100.0,416.71428571428,100.0
2021-04-06,California,State,Delta,4.0,0.78,1.14285714285,0.274254370929
2021-04-06,California,State,Beta,6.0,1.17,2.71428571428,0.651354130956
2021-04-06,California,State,Alpha,208.0,40.39,168.42857142857,40.418237915667
2021-04-06,California,State,Epsilon,136.0,26.41,121.0,29.036681522112
2021-04-06,California,State,Mu,0.0,0.0,0.14285714285,0.034281796366
2021-04-06,California,State,Gamma,20.0,3.88,22.57142857142,5.416523825848
2021-04-07,California,State,Alpha,214.0,44.58,174.85714285714,41.142857142857
2021-04-07,California,State,Total,480.0,100.0,425.0,100.0
2021-04-07,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-07,California,State,Lambda,2.0,0.42,0.42857142857,0.100840336134
2021-04-07,California,State,Delta,1.0,0.21,1.14285714285,0.268907563025
2021-04-07,California,State,Epsilon,135.0,28.12,121.57142857142,28.605042016807
2021-04-07,California,State,Beta,0.0,0.0,2.57142857142,0.605042016807
2021-04-07,California,State,Other,99.0,20.62,100.28571428571,23.596638655462
2021-04-07,California,State,Gamma,29.0,6.04,24.14285714285,5.680672268908
2021-04-07,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-08,California,State,Other,67.0,17.63,98.71428571428,23.29737019555
2021-04-08,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-08,California,State,Total,380.0,100.0,423.71428571428,100.0
2021-04-08,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-08,California,State,Gamma,36.0,9.47,27.0,6.372218476062
2021-04-08,California,State,Alpha,213.0,56.05,181.71428571428,42.886041807148
2021-04-08,California,State,Beta,0.0,0.0,2.28571428571,0.539447066757
2021-04-08,California,State,Epsilon,64.0,16.84,112.57142857142,26.567768037761
2021-04-08,California,State,Delta,0.0,0.0,1.0,0.236008091706
2021-04-08,California,State,Lambda,0.0,0.0,0.42857142857,0.101146325017
2021-04-09,California,State,Lambda,2.0,0.52,0.71428571428,0.174825174825
2021-04-09,California,State,Epsilon,84.0,21.65,104.28571428571,25.524475524476
2021-04-09,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-09,California,State,Total,388.0,100.0,408.57142857142,100.0
2021-04-09,California,State,Other,79.0,20.36,93.0,22.762237762238
2021-04-09,California,State,Alpha,191.0,49.23,181.28571428571,44.370629370629
2021-04-09,California,State,Delta,0.0,0.0,1.0,0.244755244755
2021-04-09,California,State,Beta,3.0,0.77,2.14285714285,0.524475524476
2021-04-09,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-09,California,State,Gamma,29.0,7.47,26.14285714285,6.398601398601
2021-04-10,California,State,Other,49.0,16.33,89.57142857142,22.069693769799
2021-04-10,California,State,Total,300.0,100.0,405.85714285714,100.0
2021-04-10,California,State,Beta,0.0,0.0,1.71428571428,0.422386483633
2021-04-10,California,State,Delta,0.0,0.0,1.0,0.246392115452
2021-04-10,California,State,Alpha,164.0,54.67,187.71428571428,46.251319957761
2021-04-10,California,State,Lambda,0.0,0.0,0.71428571428,0.17599436818
2021-04-10,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-10,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-10,California,State,Epsilon,65.0,21.67,98.71428571428,24.322421682506
2021-04-10,California,State,Gamma,22.0,7.33,26.42857142857,6.511791622668
2021-04-11,California,State,Lambda,0.0,0.0,0.71428571428,0.174034110686
2021-04-11,California,State,Beta,1.0,0.45,1.71428571428,0.417681865646
2021-04-11,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-11,California,State,Other,43.0,19.28,90.57142857142,22.067525234946
2021-04-11,California,State,Delta,3.0,1.35,1.42857142857,0.348068221371
2021-04-11,California,State,Gamma,22.0,9.87,26.57142857142,6.474068917508
2021-04-11,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-11,California,State,Total,223.0,100.0,410.42857142857,100.0
2021-04-11,California,State,Alpha,126.0,56.5,191.57142857142,46.675948485903
2021-04-11,California,State,Epsilon,28.0,12.56,97.85714285714,23.84267316394
2021-04-12,California,State,Total,435.0,100.0,388.71428571428,100.0
2021-04-12,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-12,California,State,Alpha,200.0,45.98,188.0,48.364571848585
2021-04-12,California,State,Epsilon,86.0,19.77,85.42857142857,21.977214259463
2021-04-12,California,State,Lambda,1.0,0.23,0.85714285714,0.220507166483
2021-04-12,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-12,California,State,Gamma,33.0,7.59,27.28571428571,7.019478133039
2021-04-12,California,State,Other,107.0,24.6,83.42857142857,21.46269753767
2021-04-12,California,State,Beta,1.0,0.23,1.57142857142,0.404263138552
2021-04-12,California,State,Delta,7.0,1.61,2.14285714285,0.551267916207
2021-04-13,California,State,Beta,3.0,0.64,1.14285714285,0.299065420561
2021-04-13,California,State,Gamma,42.0,8.96,30.42857142857,7.96261682243
2021-04-13,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-13,California,State,Other,103.0,21.96,78.14285714285,20.448598130841
2021-04-13,California,State,Alpha,226.0,48.19,190.57142857142,49.869158878505
2021-04-13,California,State,Epsilon,88.0,18.76,78.57142857142,20.560747663551
2021-04-13,California,State,Delta,6.0,1.28,2.42857142857,0.635514018692
2021-04-13,California,State,Total,469.0,100.0,382.14285714285,100.0
2021-04-13,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-13,California,State,Lambda,1.0,0.21,0.85714285714,0.224299065421
2021-04-14,California,State,Gamma,30.0,6.82,30.57142857142,8.121442125237
2021-04-14,California,State,Delta,3.0,0.68,2.71428571428,0.721062618596
2021-04-14,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-14,California,State,Lambda,1.0,0.23,0.71428571428,0.189753320683
2021-04-14,California,State,Beta,1.0,0.23,1.28571428571,0.34155597723
2021-04-14,California,State,Total,440.0,100.0,376.42857142857,100.0
2021-04-14,California,State,Alpha,249.0,56.59,195.57142857142,51.954459203036
2021-04-14,California,State,Other,86.0,19.55,76.28571428571,20.265654648956
2021-04-14,California,State,Epsilon,70.0,15.91,69.28571428571,18.406072106262
2021-04-14,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-15,California,State,Gamma,35.0,8.14,30.42857142857,7.932960893855
2021-04-15,California,State,Total,430.0,100.0,383.57142857142,100.0
2021-04-15,California,State,Lambda,0.0,0.0,0.71428571428,0.186219739292
2021-04-15,California,State,Delta,7.0,1.63,3.71428571428,0.96834264432
2021-04-15,California,State,Alpha,222.0,51.63,196.85714285714,51.322160148976
2021-04-15,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-15,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-15,California,State,Other,80.0,18.6,78.14285714285,20.372439478585
2021-04-15,California,State,Beta,2.0,0.47,1.57142857142,0.409683426443
2021-04-15,California,State,Epsilon,84.0,19.53,72.14285714285,18.808193668529
2021-04-16,California,State,Other,79.0,18.2,78.14285714285,20.029293299158
2021-04-16,California,State,Alpha,224.0,51.61,201.57142857142,51.666056389601
2021-04-16,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-16,California,State,Beta,5.0,1.15,1.85714285714,0.476016111315
2021-04-16,California,State,Gamma,41.0,9.45,32.14285714285,8.238740388136
2021-04-16,California,State,Epsilon,76.0,17.51,71.0,18.198462101794
2021-04-16,California,State,Delta,6.0,1.38,4.57142857142,1.171731966313
2021-04-16,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-16,California,State,Total,434.0,100.0,390.14285714285,100.0
2021-04-16,California,State,Lambda,3.0,0.69,0.85714285714,0.219699743684
2021-04-17,California,State,Lambda,0.0,0.0,0.85714285714,0.224131490474
2021-04-17,California,State,Total,246.0,100.0,382.42857142857,100.0
2021-04-17,California,State,Alpha,125.0,50.81,196.0,51.251400821815
2021-04-17,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-17,California,State,Other,48.0,19.51,78.0,20.395965633171
2021-04-17,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-17,California,State,Delta,3.0,1.22,5.0,1.307433694434
2021-04-17,California,State,Epsilon,34.0,13.82,66.57142857142,17.407545760179
2021-04-17,California,State,Gamma,30.0,12.2,33.28571428571,8.70377288009
2021-04-17,California,State,Beta,6.0,2.44,2.71428571428,0.709749719836
2021-04-18,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-18,California,State,Gamma,28.0,15.91,34.14285714285,9.087452471483
2021-04-18,California,State,Total,176.0,100.0,375.71428571428,100.0
2021-04-18,California,State,Beta,0.0,0.0,2.57142857142,0.684410646388
2021-04-18,California,State,Epsilon,17.0,9.66,65.0,17.300380228137
2021-04-18,California,State,Alpha,93.0,52.84,191.28571428571,50.912547528517
2021-04-18,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-18,California,State,Lambda,0.0,0.0,0.85714285714,0.228136882129
2021-04-18,California,State,Other,35.0,19.89,76.85714285714,20.456273764259
2021-04-18,California,State,Delta,3.0,1.7,5.0,1.330798479087
2021-04-19,California,State,Gamma,41.0,9.9,35.28571428571,9.467228823304
2021-04-19,California,State,Lambda,3.0,0.72,1.14285714285,0.306630893062
2021-04-19,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-19,California,State,Total,414.0,100.0,372.71428571428,100.0
2021-04-19,California,State,Beta,1.0,0.24,2.57142857142,0.689919509391
2021-04-19,California,State,Epsilon,53.0,12.8,60.28571428571,16.174779609046
2021-04-19,California,State,Alpha,224.0,54.11,194.71428571428,52.242238405519
2021-04-19,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-19,California,State,Other,81.0,19.57,73.14285714285,19.624377155998
2021-04-19,California,State,Delta,11.0,2.66,5.57142857142,1.49482560368
2021-04-20,California,State,Other,72.0,19.25,68.71428571428,19.132856006364
2021-04-20,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-20,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-20,California,State,Epsilon,25.0,6.68,51.28571428571,14.280031821798
2021-04-20,California,State,Total,374.0,100.0,359.14285714285,100.0
2021-04-20,California,State,Gamma,30.0,8.02,33.57142857142,9.347653142403
2021-04-20,California,State,Delta,14.0,3.74,6.71428571428,1.869530628481
2021-04-20,California,State,Lambda,2.0,0.53,1.28571428571,0.35799522673
2021-04-20,California,State,Alpha,226.0,60.43,194.71428571428,54.216388225935
2021-04-20,California,State,Beta,5.0,1.34,2.85714285714,0.79554494829
2021-04-21,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-21,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-21,California,State,Alpha,187.0,56.16,185.85714285714,54.050685500623
2021-04-21,California,State,Beta,2.0,0.6,3.0,0.872455338596
2021-04-21,California,State,Lambda,0.0,0.0,1.14285714285,0.332363938513
2021-04-21,California,State,Other,71.0,21.32,66.57142857142,19.360199418363
2021-04-21,California,State,Delta,6.0,1.8,7.14285714285,2.077274615704
2021-04-21,California,State,Total,333.0,100.0,343.85714285714,100.0
2021-04-21,California,State,Gamma,32.0,9.61,33.85714285714,9.846281678438
2021-04-21,California,State,Epsilon,35.0,10.51,46.28571428571,13.460739509763
2021-04-22,California,State,Other,86.0,24.16,67.42857142857,20.231461637377
2021-04-22,California,State,Beta,3.0,0.84,3.14285714285,0.942991855979
2021-04-22,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-22,California,State,Gamma,32.0,8.99,33.42857142857,10.030004286327
2021-04-22,California,State,Epsilon,37.0,10.39,39.57142857142,11.873124732105
2021-04-22,California,State,Delta,10.0,2.81,7.57142857142,2.271753107587
2021-04-22,California,State,Total,356.0,100.0,333.28571428571,100.0
2021-04-22,California,State,Lambda,1.0,0.28,1.28571428571,0.385769395628
2021-04-22,California,State,Alpha,186.0,52.25,180.71428571428,54.222031718817
2021-04-22,California,State,Mu,1.0,0.28,0.14285714285,0.042863266181
2021-04-23,California,State,Alpha,199.0,53.93,177.14285714285,54.673721340388
2021-04-23,California,State,Gamma,34.0,9.21,32.42857142857,10.008818342152
2021-04-23,California,State,Beta,3.0,0.81,2.85714285714,0.881834215168
2021-04-23,California,State,Lambda,4.0,1.08,1.42857142857,0.440917107584
2021-04-23,California,State,Total,369.0,100.0,324.0,100.0
2021-04-23,California,State,Mu,0.0,0.0,0.14285714285,0.044091710758
2021-04-23,California,State,Other,67.0,18.16,65.71428571428,20.282186948854
2021-04-23,California,State,Epsilon,53.0,14.36,36.28571428571,11.199294532628
2021-04-23,California,State,Delta,9.0,2.44,8.0,2.469135802469
2021-04-23,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-24,California,State,Gamma,9.0,6.43,29.42857142857,9.528214616096
2021-04-24,California,State,Delta,5.0,3.57,8.28571428571,2.68270120259
2021-04-24,California,State,Alpha,83.0,59.29,171.14285714285,55.411655874191
2021-04-24,California,State,Lambda,3.0,2.14,1.85714285714,0.601295097132
2021-04-24,California,State,Beta,0.0,0.0,2.0,0.647548566142
2021-04-24,California,State,Mu,0.0,0.0,0.14285714285,0.04625346901
2021-04-24,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-24,California,State,Total,140.0,100.0,308.85714285714,100.0
2021-04-24,California,State,Epsilon,13.0,9.29,33.28571428571,10.777058279371
2021-04-24,California,State,Other,27.0,19.29,62.71428571428,20.305272895467
2021-04-25,California,State,Lambda,1.0,0.74,2.0,0.659754948162
2021-04-25,California,State,Total,136.0,100.0,303.14285714285,100.0
2021-04-25,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-25,California,State,Delta,8.0,5.88,9.0,2.96889726673
2021-04-25,California,State,Epsilon,11.0,8.09,32.42857142857,10.697455230914
2021-04-25,California,State,Other,35.0,25.74,62.71428571428,20.688030160226
2021-04-25,California,State,Gamma,10.0,7.35,26.85714285714,8.859566446748
2021-04-25,California,State,Mu,0.0,0.0,0.14285714285,0.04712535344
2021-04-25,California,State,Alpha,71.0,52.21,168.0,55.419415645617
2021-04-25,California,State,Beta,0.0,0.0,2.0,0.659754948162
2021-04-26,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-26,California,State,Gamma,36.0,9.21,26.14285714285,8.71843735112
2021-04-26,California,State,Delta,11.0,2.81,9.0,3.001429252025
2021-04-26,California,State,Alpha,226.0,57.8,168.28571428571,56.121962839447
2021-04-26,California,State,Other,76.0,19.44,62.0,20.67651262506
2021-04-26,California,State,Mu,0.0,0.0,0.14285714285,0.047641734159
2021-04-26,California,State,Epsilon,34.0,8.7,29.71428571428,9.909480705098
2021-04-26,California,State,Lambda,5.0,1.28,2.28571428571,0.762267746546
2021-04-26,California,State,Total,391.0,100.0,299.85714285714,100.0
2021-04-26,California,State,Beta,3.0,0.77,2.28571428571,0.762267746546
2021-04-27,California,State,Lambda,3.0,0.81,2.42857142857,0.811843361987
2021-04-27,California,State,Beta,1.0,0.27,1.71428571428,0.573065902579
2021-04-27,California,State,Other,77.0,20.87,62.71428571428,20.964660936008
2021-04-27,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-27,California,State,Epsilon,32.0,8.67,30.71428571428,10.267430754537
2021-04-27,California,State,Total,369.0,100.0,299.14285714285,100.0
2021-04-27,California,State,Gamma,28.0,7.59,25.85714285714,8.643744030564
2021-04-27,California,State,Mu,3.0,0.81,0.57142857142,0.191021967526
2021-04-27,California,State,Alpha,212.0,57.45,166.28571428571,55.587392550143
2021-04-27,California,State,Delta,13.0,3.52,8.85714285714,2.960840496657
2021-04-28,California,State,Delta,16.0,3.8,10.28571428571,3.299725022915
2021-04-28,California,State,Beta,5.0,1.19,2.14285714285,0.687442713107
2021-04-28,California,State,Gamma,42.0,9.98,27.28571428571,8.753437213566
2021-04-28,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-28,California,State,Other,93.0,22.09,65.85714285714,21.127406049496
2021-04-28,California,State,Epsilon,39.0,9.26,31.28571428571,10.036663611366
2021-04-28,California,State,Alpha,219.0,52.02,170.85714285714,54.812098991751
2021-04-28,California,State,Mu,1.0,0.24,0.71428571428,0.229147571036
2021-04-28,California,State,Lambda,6.0,1.43,3.28571428571,1.054078826764
2021-04-28,California,State,Total,421.0,100.0,311.71428571428,100.0
2021-04-29,California,State,Delta,24.0,6.19,12.28571428571,3.884372177055
2021-04-29,California,State,Lambda,2.0,0.52,3.42857142857,1.084010840108
2021-04-29,California,State,Other,82.0,21.13,65.28571428571,20.641373080397
2021-04-29,California,State,Mu,0.0,0.0,0.57142857142,0.180668473351
2021-04-29,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-29,California,State,Beta,8.0,2.06,2.85714285714,0.903342366757
2021-04-29,California,State,Alpha,202.0,52.06,173.14285714285,54.742547425474
2021-04-29,California,State,Total,388.0,100.0,316.28571428571,100.0
2021-04-29,California,State,Epsilon,37.0,9.54,31.28571428571,9.891598915989
2021-04-29,California,State,Gamma,33.0,8.51,27.42857142857,8.672086720867
2021-04-30,California,State,Delta,18.0,5.39,13.57142857142,4.35979807251
2021-04-30,California,State,Other,50.0,14.97,62.85714285714,20.192748967416
2021-04-30,California,State,Alpha,210.0,62.87,174.71428571428,56.126663607159
2021-04-30,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-30,California,State,Mu,0.0,0.0,0.57142857142,0.183570445158
2021-04-30,California,State,Lambda,3.0,0.9,3.28571428571,1.05553005966
2021-04-30,California,State,Epsilon,24.0,7.19,27.14285714285,8.719596145021
2021-04-30,California,State,Beta,1.0,0.3,2.57142857142,0.826067003212
2021-04-30,California,State,Total,334.0,100.0,311.28571428571,100.0
2021-04-30,California,State,Gamma,28.0,8.38,26.57142857142,8.536025699862
2021-05-01,California,State,Total,231.0,100.0,324.28571428571,100.0
2021-05-01,California,State,Alpha,131.0,56.71,181.57142857142,55.991189427313
2021-05-01,California,State,Delta,14.0,6.06,14.85714285714,4.581497797357
2021-05-01,California,State,Gamma,26.0,11.26,29.0,8.942731277533
2021-05-01,California,State,Mu,0.0,0.0,0.57142857142,0.176211453744
2021-05-01,California,State,Beta,6.0,2.6,3.42857142857,1.057268722467
2021-05-01,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-01,California,State,Other,28.0,12.12,63.0,19.42731277533
2021-05-01,California,State,Epsilon,26.0,11.26,29.0,8.942731277533
2021-05-01,California,State,Lambda,0.0,0.0,2.85714285714,0.881057268722
2021-05-02,California,State,Total,131.0,100.0,323.57142857142,100.0
2021-05-02,California,State,Gamma,15.0,11.45,29.71428571428,9.183222958057
2021-05-02,California,State,Beta,0.0,0.0,3.42857142857,1.059602649007
2021-05-02,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-02,California,State,Epsilon,8.0,6.11,28.57142857142,8.830022075055
2021-05-02,California,State,Alpha,68.0,51.91,181.14285714285,55.98233995585
2021-05-02,California,State,Delta,9.0,6.87,15.0,4.635761589404
2021-05-02,California,State,Other,29.0,22.14,62.14285714285,19.205298013245
2021-05-02,California,State,Mu,1.0,0.76,0.71428571428,0.220750551876
2021-05-02,California,State,Lambda,1.0,0.76,2.85714285714,0.883002207506
2021-05-03,California,State,Beta,3.0,0.88,3.42857142857,1.083032490975
2021-05-03,California,State,Delta,11.0,3.22,15.0,4.738267148014
2021-05-03,California,State,Other,68.0,19.88,61.0,19.268953068592
2021-05-03,California,State,Epsilon,24.0,7.02,27.14285714285,8.574007220217
2021-05-03,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-03,California,State,Total,342.0,100.0,316.57142857142,100.0
2021-05-03,California,State,Mu,0.0,0.0,0.71428571428,0.225631768953
2021-05-03,California,State,Alpha,197.0,57.6,177.0,55.91155234657
2021-05-03,California,State,Gamma,36.0,10.53,29.71428571428,9.386281588448
2021-05-03,California,State,Lambda,3.0,0.88,2.57142857142,0.812274368231
2021-05-04,California,State,Beta,5.0,1.45,4.0,1.276789785682
2021-05-04,California,State,Delta,18.0,5.2,15.71428571428,5.015959872321
2021-05-04,California,State,Total,346.0,100.0,313.28571428571,100.0
2021-05-04,California,State,Gamma,44.0,12.72,32.0,10.214318285454
2021-05-04,California,State,Other,48.0,13.87,56.85714285714,18.148654810762
2021-05-04,California,State,Mu,3.0,0.87,0.71428571428,0.227998176015
2021-05-04,California,State,Lambda,2.0,0.58,2.42857142857,0.77519379845
2021-05-04,California,State,Epsilon,30.0,8.67,26.85714285714,8.572731418149
2021-05-04,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-04,California,State,Alpha,196.0,56.65,174.71428571428,55.768353853169
2021-05-05,California,State,Total,348.0,100.0,302.85714285714,100.0
2021-05-05,California,State,Beta,0.0,0.0,3.28571428571,1.084905660377
2021-05-05,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-05,California,State,Lambda,6.0,1.72,2.42857142857,0.801886792453
2021-05-05,California,State,Other,74.0,21.26,54.14285714285,17.877358490566
2021-05-05,California,State,Epsilon,22.0,6.32,24.42857142857,8.066037735849
2021-05-05,California,State,Gamma,38.0,10.92,31.42857142857,10.377358490566
2021-05-05,California,State,Mu,2.0,0.57,0.85714285714,0.283018867925
2021-05-05,California,State,Delta,19.0,5.46,16.14285714285,5.330188679245
2021-05-05,California,State,Alpha,187.0,53.74,170.14285714285,56.179245283019
2021-05-06,California,State,Total,365.0,100.0,299.57142857142,100.0
2021-05-06,California,State,Lambda,2.0,0.55,2.42857142857,0.810681926562
2021-05-06,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-06,California,State,Epsilon,23.0,6.3,22.42857142857,7.486886027659
2021-05-06,California,State,Mu,1.0,0.27,1.0,0.333810205055
2021-05-06,California,State,Beta,2.0,0.55,2.42857142857,0.810681926562
2021-05-06,California,State,Alpha,208.0,56.99,171.0,57.081545064378
2021-05-06,California,State,Other,63.0,17.26,51.42857142857,17.167381974249
2021-05-06,California,State,Gamma,46.0,12.6,33.28571428571,11.111111111111
2021-05-06,California,State,Delta,20.0,5.48,15.57142857142,5.197901764425
2021-05-07,California,State,Delta,22.0,7.43,16.14285714285,5.488101019913
2021-05-07,California,State,Epsilon,20.0,6.76,21.85714285714,7.43079164643
2021-05-07,California,State,Gamma,33.0,11.15,34.0,11.55900922778
2021-05-07,California,State,Lambda,0.0,0.0,2.0,0.679941719281
2021-05-07,California,State,Total,296.0,100.0,294.14285714285,100.0
2021-05-07,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-07,California,State,Other,49.0,16.55,51.28571428571,17.435648372997
2021-05-07,California,State,Beta,2.0,0.68,2.57142857142,0.874210781933
2021-05-07,California,State,Mu,0.0,0.0,1.0,0.339970859641
2021-05-07,California,State,Alpha,170.0,57.43,165.28571428571,56.192326372025
2021-05-08,California,State,Other,28.0,17.28,51.28571428571,18.040201005025
2021-05-08,California,State,Total,162.0,100.0,284.28571428571,100.0
2021-05-08,California,State,Alpha,105.0,64.81,161.57142857142,56.834170854271
2021-05-08,California,State,Beta,0.0,0.0,1.71428571428,0.603015075377
2021-05-08,California,State,Epsilon,5.0,3.09,18.85714285714,6.633165829146
2021-05-08,California,State,Delta,10.0,6.17,15.57142857142,5.477386934673
2021-05-08,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-08,California,State,Mu,3.0,1.85,1.42857142857,0.502512562814
2021-05-08,California,State,Gamma,9.0,5.56,31.57142857142,11.105527638191
2021-05-08,California,State,Lambda,2.0,1.23,2.28571428571,0.804020100503
2021-05-09,California,State,Mu,1.0,0.85,1.42857142857,0.505816894284
2021-05-09,California,State,Delta,4.0,3.39,14.85714285714,5.260495700556
2021-05-09,California,State,Beta,0.0,0.0,1.71428571428,0.606980273141
2021-05-09,California,State,Total,118.0,100.0,282.42857142857,100.0
2021-05-09,California,State,Other,19.0,16.1,49.85714285714,17.653009610521
2021-05-09,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-09,California,State,Gamma,15.0,12.71,31.57142857142,11.178553363682
2021-05-09,California,State,Lambda,10.0,8.47,3.57142857142,1.264542235711
2021-05-09,California,State,Epsilon,2.0,1.69,18.0,6.373292867982
2021-05-09,California,State,Alpha,67.0,56.78,161.42857142857,57.157309054122
2021-05-10,California,State,Lambda,2.0,0.75,3.42857142857,1.261829652997
2021-05-10,California,State,Omicron,0.0,0.0,0.0,0.0
